"","drift","index","example","drifter","event_type"
"1",FALSE,1,"WELL2_2","dfr_multi_criteria","6"
"2",FALSE,2,"WELL2_2","dfr_multi_criteria","6"
"3",FALSE,3,"WELL2_2","dfr_multi_criteria","6"
"4",FALSE,4,"WELL2_2","dfr_multi_criteria","6"
"5",FALSE,5,"WELL2_2","dfr_multi_criteria","6"
"6",FALSE,6,"WELL2_2","dfr_multi_criteria","6"
"7",FALSE,7,"WELL2_2","dfr_multi_criteria","6"
"8",FALSE,8,"WELL2_2","dfr_multi_criteria","6"
"9",FALSE,9,"WELL2_2","dfr_multi_criteria","6"
"10",FALSE,10,"WELL2_2","dfr_multi_criteria","6"
"11",FALSE,11,"WELL2_2","dfr_multi_criteria","6"
"12",FALSE,12,"WELL2_2","dfr_multi_criteria","6"
"13",FALSE,13,"WELL2_2","dfr_multi_criteria","6"
"14",FALSE,14,"WELL2_2","dfr_multi_criteria","6"
"15",FALSE,15,"WELL2_2","dfr_multi_criteria","6"
"16",FALSE,16,"WELL2_2","dfr_multi_criteria","6"
"17",FALSE,17,"WELL2_2","dfr_multi_criteria","6"
"18",FALSE,18,"WELL2_2","dfr_multi_criteria","6"
"19",FALSE,19,"WELL2_2","dfr_multi_criteria","6"
"20",FALSE,20,"WELL2_2","dfr_multi_criteria","6"
"21",FALSE,21,"WELL2_2","dfr_multi_criteria","6"
"22",FALSE,22,"WELL2_2","dfr_multi_criteria","6"
"23",FALSE,23,"WELL2_2","dfr_multi_criteria","6"
"24",FALSE,24,"WELL2_2","dfr_multi_criteria","6"
"25",FALSE,25,"WELL2_2","dfr_multi_criteria","6"
"26",FALSE,26,"WELL2_2","dfr_multi_criteria","6"
"27",FALSE,27,"WELL2_2","dfr_multi_criteria","6"
"28",FALSE,28,"WELL2_2","dfr_multi_criteria","6"
"29",FALSE,29,"WELL2_2","dfr_multi_criteria","6"
"30",FALSE,30,"WELL2_2","dfr_multi_criteria","6"
"31",FALSE,31,"WELL2_2","dfr_multi_criteria","6"
"32",FALSE,32,"WELL2_2","dfr_multi_criteria","6"
"33",FALSE,33,"WELL2_2","dfr_multi_criteria","6"
"34",FALSE,34,"WELL2_2","dfr_multi_criteria","6"
"35",FALSE,35,"WELL2_2","dfr_multi_criteria","6"
"36",FALSE,36,"WELL2_2","dfr_multi_criteria","6"
"37",FALSE,37,"WELL2_2","dfr_multi_criteria","6"
"38",FALSE,38,"WELL2_2","dfr_multi_criteria","6"
"39",FALSE,39,"WELL2_2","dfr_multi_criteria","6"
"40",FALSE,40,"WELL2_2","dfr_multi_criteria","6"
"41",FALSE,41,"WELL2_2","dfr_multi_criteria","6"
"42",FALSE,42,"WELL2_2","dfr_multi_criteria","6"
"43",FALSE,43,"WELL2_2","dfr_multi_criteria","6"
"44",FALSE,44,"WELL2_2","dfr_multi_criteria","6"
"45",FALSE,45,"WELL2_2","dfr_multi_criteria","6"
"46",FALSE,46,"WELL2_2","dfr_multi_criteria","6"
"47",FALSE,47,"WELL2_2","dfr_multi_criteria","6"
"48",FALSE,48,"WELL2_2","dfr_multi_criteria","6"
"49",FALSE,49,"WELL2_2","dfr_multi_criteria","6"
"50",FALSE,50,"WELL2_2","dfr_multi_criteria","6"
"51",FALSE,51,"WELL2_2","dfr_multi_criteria","6"
"52",FALSE,52,"WELL2_2","dfr_multi_criteria","6"
"53",FALSE,53,"WELL2_2","dfr_multi_criteria","6"
"54",FALSE,54,"WELL2_2","dfr_multi_criteria","6"
"55",FALSE,55,"WELL2_2","dfr_multi_criteria","6"
"56",FALSE,56,"WELL2_2","dfr_multi_criteria","6"
"57",FALSE,57,"WELL2_2","dfr_multi_criteria","6"
"58",FALSE,58,"WELL2_2","dfr_multi_criteria","6"
"59",FALSE,59,"WELL2_2","dfr_multi_criteria","6"
"60",FALSE,60,"WELL2_2","dfr_multi_criteria","6"
"61",FALSE,61,"WELL2_2","dfr_multi_criteria","6"
"62",FALSE,62,"WELL2_2","dfr_multi_criteria","6"
"63",FALSE,63,"WELL2_2","dfr_multi_criteria","6"
"64",FALSE,64,"WELL2_2","dfr_multi_criteria","6"
"65",FALSE,65,"WELL2_2","dfr_multi_criteria","6"
"66",FALSE,66,"WELL2_2","dfr_multi_criteria","6"
"67",FALSE,67,"WELL2_2","dfr_multi_criteria","6"
"68",FALSE,68,"WELL2_2","dfr_multi_criteria","6"
"69",FALSE,69,"WELL2_2","dfr_multi_criteria","6"
"70",FALSE,70,"WELL2_2","dfr_multi_criteria","6"
"71",FALSE,71,"WELL2_2","dfr_multi_criteria","6"
"72",FALSE,72,"WELL2_2","dfr_multi_criteria","6"
"73",FALSE,73,"WELL2_2","dfr_multi_criteria","6"
"74",FALSE,74,"WELL2_2","dfr_multi_criteria","6"
"75",FALSE,75,"WELL2_2","dfr_multi_criteria","6"
"76",FALSE,76,"WELL2_2","dfr_multi_criteria","6"
"77",FALSE,77,"WELL2_2","dfr_multi_criteria","6"
"78",FALSE,78,"WELL2_2","dfr_multi_criteria","6"
"79",FALSE,79,"WELL2_2","dfr_multi_criteria","6"
"80",FALSE,80,"WELL2_2","dfr_multi_criteria","6"
"81",FALSE,81,"WELL2_2","dfr_multi_criteria","6"
"82",FALSE,82,"WELL2_2","dfr_multi_criteria","6"
"83",FALSE,83,"WELL2_2","dfr_multi_criteria","6"
"84",FALSE,84,"WELL2_2","dfr_multi_criteria","6"
"85",FALSE,85,"WELL2_2","dfr_multi_criteria","6"
"86",FALSE,86,"WELL2_2","dfr_multi_criteria","6"
"87",FALSE,87,"WELL2_2","dfr_multi_criteria","6"
"88",FALSE,88,"WELL2_2","dfr_multi_criteria","6"
"89",FALSE,89,"WELL2_2","dfr_multi_criteria","6"
"90",FALSE,90,"WELL2_2","dfr_multi_criteria","6"
"91",FALSE,91,"WELL2_2","dfr_multi_criteria","6"
"92",FALSE,92,"WELL2_2","dfr_multi_criteria","6"
"93",FALSE,93,"WELL2_2","dfr_multi_criteria","6"
"94",FALSE,94,"WELL2_2","dfr_multi_criteria","6"
"95",FALSE,95,"WELL2_2","dfr_multi_criteria","6"
"96",FALSE,96,"WELL2_2","dfr_multi_criteria","6"
"97",FALSE,97,"WELL2_2","dfr_multi_criteria","6"
"98",FALSE,98,"WELL2_2","dfr_multi_criteria","6"
"99",FALSE,99,"WELL2_2","dfr_multi_criteria","6"
"100",FALSE,100,"WELL2_2","dfr_multi_criteria","6"
"101",FALSE,101,"WELL2_2","dfr_multi_criteria","6"
"102",FALSE,102,"WELL2_2","dfr_multi_criteria","6"
"103",FALSE,103,"WELL2_2","dfr_multi_criteria","6"
"104",FALSE,104,"WELL2_2","dfr_multi_criteria","6"
"105",FALSE,105,"WELL2_2","dfr_multi_criteria","6"
"106",FALSE,106,"WELL2_2","dfr_multi_criteria","6"
"107",FALSE,107,"WELL2_2","dfr_multi_criteria","6"
"108",FALSE,108,"WELL2_2","dfr_multi_criteria","6"
"109",FALSE,109,"WELL2_2","dfr_multi_criteria","6"
"110",FALSE,110,"WELL2_2","dfr_multi_criteria","6"
