"","drift","index","example","drifter","event_type"
"1",FALSE,1,"WELL3_1","dfr_multi_criteria","2"
"2",FALSE,2,"WELL3_1","dfr_multi_criteria","2"
"3",FALSE,3,"WELL3_1","dfr_multi_criteria","2"
"4",FALSE,4,"WELL3_1","dfr_multi_criteria","2"
"5",FALSE,5,"WELL3_1","dfr_multi_criteria","2"
"6",FALSE,6,"WELL3_1","dfr_multi_criteria","2"
"7",FALSE,7,"WELL3_1","dfr_multi_criteria","2"
"8",FALSE,8,"WELL3_1","dfr_multi_criteria","2"
"9",FALSE,9,"WELL3_1","dfr_multi_criteria","2"
"10",FALSE,10,"WELL3_1","dfr_multi_criteria","2"
"11",FALSE,11,"WELL3_1","dfr_multi_criteria","2"
"12",FALSE,12,"WELL3_1","dfr_multi_criteria","2"
"13",FALSE,13,"WELL3_1","dfr_multi_criteria","2"
"14",FALSE,14,"WELL3_1","dfr_multi_criteria","2"
"15",FALSE,15,"WELL3_1","dfr_multi_criteria","2"
"16",FALSE,16,"WELL3_1","dfr_multi_criteria","2"
"17",FALSE,17,"WELL3_1","dfr_multi_criteria","2"
"18",FALSE,18,"WELL3_1","dfr_multi_criteria","2"
"19",FALSE,19,"WELL3_1","dfr_multi_criteria","2"
"20",FALSE,20,"WELL3_1","dfr_multi_criteria","2"
"21",FALSE,21,"WELL3_1","dfr_multi_criteria","2"
"22",FALSE,22,"WELL3_1","dfr_multi_criteria","2"
"23",FALSE,23,"WELL3_1","dfr_multi_criteria","2"
"24",FALSE,24,"WELL3_1","dfr_multi_criteria","2"
"25",FALSE,25,"WELL3_1","dfr_multi_criteria","2"
"26",FALSE,26,"WELL3_1","dfr_multi_criteria","2"
"27",FALSE,27,"WELL3_1","dfr_multi_criteria","2"
"28",FALSE,28,"WELL3_1","dfr_multi_criteria","2"
"29",FALSE,29,"WELL3_1","dfr_multi_criteria","2"
"30",FALSE,30,"WELL3_1","dfr_multi_criteria","2"
"31",FALSE,31,"WELL3_1","dfr_multi_criteria","2"
"32",FALSE,32,"WELL3_1","dfr_multi_criteria","2"
"33",FALSE,33,"WELL3_1","dfr_multi_criteria","2"
"34",FALSE,34,"WELL3_1","dfr_multi_criteria","2"
"35",FALSE,35,"WELL3_1","dfr_multi_criteria","2"
"36",FALSE,36,"WELL3_1","dfr_multi_criteria","2"
"37",FALSE,37,"WELL3_1","dfr_multi_criteria","2"
"38",FALSE,38,"WELL3_1","dfr_multi_criteria","2"
"39",FALSE,39,"WELL3_1","dfr_multi_criteria","2"
"40",FALSE,40,"WELL3_1","dfr_multi_criteria","2"
"41",FALSE,41,"WELL3_1","dfr_multi_criteria","2"
"42",FALSE,42,"WELL3_1","dfr_multi_criteria","2"
"43",FALSE,43,"WELL3_1","dfr_multi_criteria","2"
"44",FALSE,44,"WELL3_1","dfr_multi_criteria","2"
"45",FALSE,45,"WELL3_1","dfr_multi_criteria","2"
"46",FALSE,46,"WELL3_1","dfr_multi_criteria","2"
"47",FALSE,47,"WELL3_1","dfr_multi_criteria","2"
"48",FALSE,48,"WELL3_1","dfr_multi_criteria","2"
"49",FALSE,49,"WELL3_1","dfr_multi_criteria","2"
"50",FALSE,50,"WELL3_1","dfr_multi_criteria","2"
"51",FALSE,51,"WELL3_1","dfr_multi_criteria","2"
"52",FALSE,52,"WELL3_1","dfr_multi_criteria","2"
"53",FALSE,53,"WELL3_1","dfr_multi_criteria","2"
"54",FALSE,54,"WELL3_1","dfr_multi_criteria","2"
